UserID,Gender,Age,EstimatedSalary,AgeGroup,SalarySlab,Purchased
11190,female,44.0,110334.0,Adult,High,1
11191,Male,37.0,94677.0,Adult,High,1
11192,Female,45.0,68088.0,Adult,Medium,1
11193,male,8.0,9550.0,Young,Low,0
11194,Female,35.0,55801.0,Adult,Medium,0
11195,Male,41.0,132945.0,Adult,High,1
11196,F,23.0,59397.0,Young,Medium,0
11197,F,41.0,92671.0,Adult,High,1
11198,F,34.0,101478.0,Adult,High,1
11199,female,6.0,70118.0,Young,Medium,0
11200,Male,55.0,43727.0,Senior,Medium,0
11201,female,32.0,9654.0,Adult,Low,0
11202,Male,35.0,82514.0,Adult,Medium,1
11203,Male,38.0,44638.0,Adult,Medium,0
11204,male,32.0,69751.0,Adult,Medium,1
11205,Female,41.0,33616.0,Adult,Low,0
11206,F,28.0,58193.0,Young,Medium,0
11207,female,25.0,,Young,Medium,0
11208,Female,46.0,71868.0,Adult,Medium,1
11209,male,45.0,,Adult,Low,0
11210,F,27.0,94915.0,Young,High,1
11211,Female,48.0,50122.0,Adult,Medium,0
11212,Female,30.0,22941.0,Adult,Low,0
11213,Male,41.0,,Adult,Medium,1
11214,F,47.0,,Adult,Medium,1
11215,female,37.0,68752.0,Adult,Medium,1
11216,Male,44.0,99202.0,Adult,High,1
11217,Male,32.0,59353.0,Adult,Medium,0
11218,female,34.0,62025.0,Adult,Medium,0
11219,Female,34.0,37803.0,Adult,Low,0
11220,male,29.0,85188.0,Young,Medium,1
11221,F,34.0,69991.0,Adult,Medium,0
11222,Male,18.0,54408.0,Young,Medium,0
11223,Female,32.0,17608.0,Adult,Low,0
11224,F,,100973.0,Adult,High,1
11225,M,35.0,33830.0,Adult,Low,0
11226,Female,34.0,50035.0,Adult,Medium,0
11227,M,38.0,73982.0,Adult,Medium,1
11228,male,44.0,,Adult,Low,0
11229,F,47.0,27914.0,Adult,Low,0
11230,M,30.0,11676.0,Adult,Low,0
11231,F,22.0,83127.0,Young,Medium,0
11232,Male,24.0,-500.0,Young,Low,0
11233,Male,31.0,138633.0,Adult,High,1
11234,Male,33.0,39869.0,Adult,Low,0
11235,Female,28.0,42126.0,Young,Medium,0
11236,M,22.0,50472.0,Young,Medium,0
11237,F,32.0,71378.0,Adult,Medium,0
11238,Female,39.0,53659.0,Adult,Medium,0
11239,F,,80763.0,Adult,Medium,1
11240,Male,30.0,40210.0,Adult,Medium,0
11241,F,33.0,30279.0,Adult,Low,0
11242,F,27.0,,Young,Low,0
11243,F,36.0,10375.0,Adult,Low,0
11244,F,28.0,51876.0,Young,Medium,0
11245,female,44.0,57851.0,Adult,Medium,1
11246,Female,17.0,49466.0,Young,Medium,0
11247,Male,34.0,96241.0,Adult,High,1
11248,Male,41.0,95555.0,Adult,High,1
11249,F,,56142.0,Adult,Medium,0
11250,Female,69.0,19925.0,Senior,Low,0
11251,F,43.0,50402.0,Adult,Medium,0
11252,Female,24.0,50330.0,Young,Medium,0
11253,Male,37.0,48265.0,Adult,Medium,0
11254,Male,17.0,47921.0,Young,Medium,0
11255,female,37.0,48974.0,Adult,Medium,0
11256,Female,28.0,55763.0,Young,Medium,0
11257,Male,47.0,49489.0,Adult,Medium,0
11258,Female,31.0,70230.0,Adult,Medium,0
11259,Male,36.0,73614.0,Adult,Medium,1
11260,Female,30.0,42502.0,Adult,Medium,0
11261,male,58.0,97261.0,Senior,High,1
11262,F,34.0,40890.0,Adult,Medium,0
11263,male,58.0,24249.0,Senior,Low,0
11264,Female,46.0,74163.0,Adult,Medium,1
11265,Male,43.0,45040.0,Adult,Medium,0
11266,Male,42.0,73263.0,Adult,Medium,1
11267,M,41.0,,Adult,Low,0
11268,Female,15.0,,Young,High,1
11269,Female,33.0,81777.0,Adult,Medium,1
11270,male,49.0,27673.0,Adult,Low,0
11271,female,37.0,27745.0,Adult,Low,0
11272,F,21.0,106398.0,Young,High,1
11273,F,36.0,46324.0,Adult,Medium,0
11274,Male,58.0,44578.0,Senior,Medium,1
11275,Female,53.0,10074.0,Senior,Low,0
11276,Male,38.0,56270.0,Adult,Medium,0
11277,Male,48.0,59593.0,Adult,Medium,1
11278,F,34.0,83245.0,Adult,Medium,1
11279,Male,16.0,29807.0,Young,Low,0
11280,Female,25.0,26975.0,Young,Low,0
11281,Female,57.0,76704.0,Senior,Medium,1
11282,female,35.0,90039.0,Adult,High,1
11283,Female,36.0,25290.0,Adult,Low,0
11284,Male,35.0,91915.0,Adult,High,1
11285,male,61.0,65716.0,Senior,Medium,1
11286,Female,58.0,92537.0,Senior,High,1
11287,Male,65.0,63045.0,Senior,Medium,1
11288,M,36.0,9754.0,Adult,Low,0
11289,Male,40.0,61383.0,Adult,Medium,1
11290,Male,18.0,91946.0,Young,High,1
11291,M,56.0,42847.0,Senior,Medium,1
11292,Male,22.0,55063.0,Young,Medium,0
11293,Female,41.0,60790.0,Adult,Medium,1
11294,female,24.0,10333.0,Young,Low,0
11295,F,29.0,106999.0,Young,High,1
11296,Male,26.0,42388.0,Young,Medium,0
11297,Male,30.0,77903.0,Adult,Medium,1
11298,Male,31.0,62544.0,Adult,Medium,0
11299,Female,31.0,96610.0,Adult,High,1
11300,female,47.0,75594.0,Adult,Medium,1
11301,Male,23.0,58725.0,Young,Medium,0
11302,F,40.0,42990.0,Adult,Medium,0
11303,Male,-12.0,84557.0,Young,Medium,0
11304,Female,31.0,17970.0,Adult,Low,0
11305,female,29.0,81324.0,Young,Medium,1
11306,F,35.0,37497.0,Adult,Low,0
11307,female,53.0,96354.0,Senior,High,1
11308,F,40.0,68643.0,Adult,Medium,1
11309,male,32.0,80689.0,Adult,Medium,1
11310,F,42.0,66731.0,Adult,Medium,1
11311,Male,23.0,21286.0,Young,Low,0
11312,F,,43761.0,Adult,Medium,0
11313,Female,42.0,81473.0,Adult,Medium,1
11314,F,33.0,69480.0,Adult,Medium,0
11315,Female,27.0,94113.0,Young,High,1
11316,Female,27.0,75580.0,Young,Medium,0
11317,Female,45.0,40786.0,Adult,Medium,0
11318,female,,44835.0,Senior,Medium,1
11319,Male,29.0,68070.0,Young,Medium,0
11320,Male,44.0,10033.0,Adult,Low,0
11321,Male,12.0,107014.0,Young,High,1
11322,Male,30.0,76269.0,Adult,Medium,1
11323,F,36.0,95232.0,Adult,High,1
11324,Male,28.0,25525.0,Young,Low,0
11325,F,27.0,96527.0,Young,High,1
11326,male,29.0,120904.0,Young,High,1
11327,Male,,31879.0,Adult,Low,0
11328,F,36.0,84626.0,Adult,Medium,1
11329,Female,10.0,65205.0,Young,Medium,0
11330,Female,12.0,26750.0,Young,Low,0
11331,Female,31.0,77487.0,Adult,Medium,1
11332,female,44.0,86178.0,Adult,Medium,1
11333,Male,6.0,49989.0,Young,Medium,0
11334,F,31.0,93843.0,Adult,High,1
11335,F,31.0,23662.0,Adult,Low,0
11336,Female,54.0,27176.0,Senior,Low,0
11337,Male,33.0,68443.0,Adult,Medium,0
11338,female,41.0,65530.0,Adult,Medium,1
11339,Male,39.0,-8000.0,Adult,Low,0
11340,Male,12.0,85738.0,Young,Medium,0
11341,male,47.0,78547.0,Adult,Medium,1
11342,Female,40.0,86026.0,Adult,Medium,1
11343,F,43.0,,Adult,Medium,1
11344,female,86.0,80220.0,Senior,Medium,1
11345,female,13.0,53971.0,Young,Medium,0
11346,Female,58.0,116179.0,Senior,High,1
11347,male,34.0,45032.0,Adult,Medium,0
11348,M,,117764.0,Adult,High,1
11349,F,36.0,66059.0,Adult,Medium,0
11350,Male,32.0,30686.0,Adult,Low,0
11351,F,30.0,98996.0,Adult,High,1
11352,Female,41.0,67730.0,Adult,Medium,1
11353,Female,19.0,85792.0,Young,Medium,0
11354,female,48.0,95962.0,Adult,High,1
11355,Female,33.0,73081.0,Adult,Medium,1
11356,F,23.0,50170.0,Young,Medium,0
11357,F,33.0,89524.0,Adult,Medium,1
11358,Female,52.0,64836.0,Senior,Medium,1
11359,male,32.0,82037.0,Adult,Medium,1
11360,Female,41.0,11134.0,Adult,Low,0
11361,F,30.0,76313.0,Adult,Medium,1
11362,Male,46.0,48902.0,Adult,Medium,0
11363,Female,45.0,106198.0,Adult,High,1
11364,Female,60.0,80364.0,Senior,Medium,1
11365,female,36.0,71308.0,Adult,Medium,1
11366,Male,47.0,-45000.0,Adult,Low,0
11367,female,39.0,,Adult,Medium,0
11368,F,52.0,105543.0,Senior,High,1
11369,Male,28.0,114877.0,Young,High,1
11370,Male,47.0,74334.0,Adult,Medium,1
11371,F,34.0,104795.0,Adult,High,1
11372,Male,38.0,50438.0,Adult,Medium,0
11373,F,40.0,44841.0,Adult,Medium,0
11374,Female,40.0,66510.0,Adult,Medium,1
11375,Male,35.0,76343.0,Adult,Medium,1
11376,F,39.0,54719.0,Adult,Medium,0
11377,Female,56.0,78261.0,Senior,Medium,1
11378,Female,50.0,72534.0,Senior,Medium,1
11379,M,47.0,39630.0,Adult,Low,0
11380,Female,-23.0,78169.0,Young,Medium,0
11381,Male,26.0,86344.0,Young,Medium,1
11382,M,50.0,69002.0,Senior,Medium,1
11383,F,48.0,93765.0,Adult,High,1
11384,male,56.0,34957.0,Senior,Low,0
11385,Female,,76741.0,Young,Medium,1
11386,male,34.0,35382.0,Adult,Low,0
11387,F,17.0,36807.0,Young,Low,0
11388,Male,33.0,48757.0,Adult,Medium,0
11389,F,49.0,41771.0,Adult,Medium,0
11390,Female,32.0,50951.0,Adult,Medium,0
11391,Male,45.0,60004.0,Adult,Medium,1
11392,Male,34.0,85687.0,Adult,Medium,1
11393,Male,40.0,57198.0,Adult,Medium,0
11394,Female,23.0,25137.0,Young,Low,0
11395,male,39.0,93285.0,Adult,High,1
11396,F,2.0,44181.0,Young,Medium,0
11397,Female,34.0,63947.0,Adult,Medium,0
11398,Male,17.0,76204.0,Young,Medium,0
11399,Female,52.0,70091.0,Senior,Medium,1
11400,female,48.0,92001.0,Adult,High,1
11401,Male,42.0,77130.0,Adult,Medium,1
11402,Male,55.0,43033.0,Senior,Medium,1
11403,Male,25.0,119908.0,Young,High,1
11404,female,58.0,70226.0,Senior,Medium,1
11405,Female,48.0,-1200.0,Adult,Low,0
11406,Female,34.0,89597.0,Adult,Medium,1
11407,F,50.0,71675.0,Senior,Medium,1
11408,F,23.0,75272.0,Young,Medium,0
11409,Female,27.0,127082.0,Young,High,1
11410,F,31.0,58368.0,Adult,Medium,0
11411,Male,32.0,56997.0,Adult,Medium,0
11412,Male,24.0,,Young,Medium,0
11413,male,51.0,92151.0,Senior,High,1
11414,Male,33.0,27234.0,Adult,Low,0
11415,Female,41.0,15488.0,Adult,Low,0
11416,F,31.0,50158.0,Adult,Medium,0
11417,Male,16.0,24132.0,Young,Low,0
11418,Male,41.0,54599.0,Adult,Medium,0
11419,Female,16.0,78009.0,Young,Medium,0
11420,F,36.0,42416.0,Adult,Medium,0
11421,male,21.0,28997.0,Young,Low,0
11422,Female,60.0,66916.0,Senior,Medium,1
11423,Male,47.0,86322.0,Adult,Medium,1
11424,Male,40.0,22841.0,Adult,Low,0
11425,F,54.0,85968.0,Senior,Medium,1
11426,F,27.0,85578.0,Young,Medium,1
11427,Male,44.0,88909.0,Adult,Medium,1
11428,F,41.0,95468.0,Adult,High,1
11429,Female,42.0,,Adult,High,1
11430,F,52.0,56067.0,Senior,Medium,1
11431,Female,45.0,67399.0,Adult,Medium,1
11432,Female,41.0,499788.0,Adult,High,1
11433,Female,18.0,64888.0,Young,Medium,0
11434,Female,27.0,103720.0,Young,High,1
11435,Male,36.0,31706.0,Adult,Low,0
11436,Male,38.0,43474.0,Adult,Medium,0
11437,male,25.0,99034.0,Young,High,1
11438,female,65.0,90801.0,Senior,High,1
11439,Male,57.0,55895.0,Senior,Medium,1
11440,female,46.0,86712.0,Adult,Medium,1
11441,F,37.0,73629.0,Adult,Medium,1
11442,Male,35.0,102468.0,Adult,High,1
11443,female,26.0,66844.0,Young,Medium,0
11444,Female,38.0,90843.0,Adult,High,1
11445,F,,130702.0,Adult,High,1
11446,Male,22.0,80274.0,Young,Medium,0
11447,female,43.0,66381.0,Adult,Medium,1
11448,F,35.0,83345.0,Adult,Medium,1
11449,F,15.0,55515.0,Young,Medium,0
11450,female,,124386.0,Young,High,1
11451,Female,32.0,69653.0,Adult,Medium,0
11452,Female,61.0,57806.0,Senior,Medium,1
11453,F,43.0,44058.0,Adult,Medium,0
11454,Female,20.0,92445.0,Young,High,1
11455,Male,42.0,86669.0,Adult,Medium,1
11456,F,20.0,52541.0,Young,Medium,0
11457,female,49.0,79173.0,Adult,Medium,1
11458,female,31.0,27323.0,Adult,Low,0
11459,Male,-23.0,69582.0,Young,Medium,0
11460,Female,52.0,76353.0,Senior,Medium,1
11461,M,22.0,107960.0,Young,High,1
11462,Female,21.0,45969.0,Young,Medium,0
11463,Male,30.0,33321.0,Adult,Low,0
11464,Female,51.0,42750.0,Senior,Medium,0
11465,F,19.0,31768.0,Young,Low,0
11466,Male,3.0,,Young,High,1
11467,F,31.0,103509.0,Adult,High,1
11468,M,44.0,73419.0,Adult,Medium,1
11469,F,52.0,95466.0,Senior,High,1
11470,F,31.0,68122.0,Adult,Medium,0
11471,Female,33.0,62709.0,Adult,Medium,0
11472,female,52.0,56481.0,Senior,Medium,1
11473,F,15.0,57465.0,Young,Medium,0
11474,M,,26746.0,Adult,Low,0
11475,male,41.0,72102.0,Adult,Medium,1
11476,Female,44.0,63866.0,Adult,Medium,1
11477,F,31.0,83291.0,Adult,Medium,1
11478,female,39.0,67651.0,Adult,Medium,1
11479,F,9.0,60635.0,Young,Medium,0
11480,Female,,43708.0,Adult,Medium,0
11481,F,44.0,66963.0,Adult,Medium,1
11482,Male,26.0,,Young,Medium,1
11483,Female,37.0,36295.0,Adult,Low,0
11484,Male,44.0,67426.0,Adult,Medium,1
11485,male,33.0,70629.0,Adult,Medium,0
11486,M,39.0,46609.0,Adult,Medium,0
11487,M,27.0,50372.0,Young,Medium,0
11488,female,36.0,71050.0,Adult,Medium,1
11489,M,45.0,36271.0,Adult,Low,0
11490,Female,38.0,73434.0,Adult,Medium,1
11491,Male,30.0,43102.0,Adult,Medium,0
11492,M,41.0,91299.0,Adult,High,1
11493,Male,47.0,122992.0,Adult,High,1
11494,Male,,43811.0,Young,Medium,0
11495,Female,-23.0,,Young,Medium,0
11496,Female,32.0,47057.0,Adult,Medium,0
11497,Female,42.0,91324.0,Adult,High,1
11498,Female,52.0,33121.0,Senior,Low,0
11499,M,21.0,77470.0,Young,Medium,0
11500,F,29.0,43544.0,Young,Medium,0
11501,Female,35.0,59411.0,Adult,Medium,0
11502,Female,28.0,38904.0,Young,Low,0
11503,Male,57.0,85082.0,Senior,Medium,1
11504,male,27.0,44532.0,Young,Medium,0
11505,M,31.0,78686.0,Adult,Medium,1
11506,M,39.0,56118.0,Adult,Medium,0
11507,Female,22.0,62627.0,Young,Medium,0
11508,Female,,499896.0,Adult,High,1
11509,Female,40.0,46391.0,Adult,Medium,0
11510,female,33.0,,Adult,Medium,0
11511,F,,103318.0,Adult,High,1
11512,female,30.0,-8000.0,Adult,Low,0
11513,F,20.0,94234.0,Young,High,1
11514,Male,41.0,102126.0,Adult,High,1
11515,Male,60.0,44999.0,Senior,Medium,1
11516,Male,37.0,28433.0,Adult,Low,0
11517,Female,41.0,73032.0,Adult,Medium,1
11518,F,47.0,-500.0,Adult,Low,0
11519,Male,21.0,111249.0,Young,High,1
11520,F,57.0,65586.0,Senior,Medium,1
11521,Male,40.0,45165.0,Adult,Medium,0
11522,F,57.0,36492.0,Senior,Low,0
11523,M,29.0,92154.0,Young,High,1
11524,Male,58.0,50738.0,Senior,Medium,1
11525,Female,48.0,65863.0,Adult,Medium,1
11526,male,45.0,89032.0,Adult,Medium,1
11527,male,40.0,52867.0,Adult,Medium,0
11528,male,35.0,64230.0,Adult,Medium,0
11529,F,51.0,64409.0,Senior,Medium,1
11530,Female,40.0,81938.0,Adult,Medium,1
11531,male,14.0,79357.0,Young,Medium,0
11532,Female,23.0,59038.0,Young,Medium,0
11533,female,35.0,66455.0,Adult,Medium,0
11534,male,40.0,55875.0,Adult,Medium,0
11535,M,38.0,,Adult,Low,0
11536,Male,51.0,71305.0,Senior,Medium,1
11537,Male,14.0,112597.0,Young,High,1
11538,female,39.0,43388.0,Adult,Medium,0
11539,Male,,500343.0,Young,High,1
11540,Female,48.0,43018.0,Adult,Medium,0
11541,female,36.0,83216.0,Adult,Medium,1
11542,Male,43.0,,Adult,Medium,1
11543,Female,27.0,61172.0,Young,Medium,0
11544,male,54.0,42049.0,Senior,Medium,0
11545,F,50.0,67446.0,Senior,Medium,1
11546,Female,46.0,25435.0,Adult,Low,0
11547,F,36.0,69000.0,Adult,Medium,0
11548,Female,43.0,86390.0,Adult,Medium,1
11549,Male,28.0,33580.0,Young,Low,0
11550,Female,48.0,26610.0,Adult,Low,0
11551,F,56.0,104683.0,Senior,High,1
11552,Female,51.0,49410.0,Senior,Medium,1
11553,F,28.0,92911.0,Young,High,1
11554,F,41.0,61589.0,Adult,Medium,1
11555,Male,23.0,61066.0,Young,Medium,0
11556,Male,43.0,76088.0,Adult,Medium,1
11557,Female,42.0,42869.0,Adult,Medium,0
11558,M,15.0,68277.0,Young,Medium,0
11559,F,25.0,55265.0,Young,Medium,0
11560,F,35.0,32091.0,Adult,Low,0
11561,M,34.0,499926.0,Adult,High,1
11562,Male,23.0,58572.0,Young,Medium,0
11563,F,41.0,60683.0,Adult,Medium,1
11564,male,40.0,750174.0,Adult,High,1
11565,F,34.0,104849.0,Adult,High,1
11566,Female,28.0,87346.0,Young,Medium,1
11567,Female,51.0,89117.0,Senior,Medium,1
11568,Male,56.0,56930.0,Senior,Medium,1
11569,Female,32.0,21515.0,Adult,Low,0
11570,Female,31.0,113710.0,Adult,High,1
11571,Female,43.0,63621.0,Adult,Medium,1
11572,Male,32.0,46087.0,Adult,Medium,0
11573,female,36.0,75844.0,Adult,Medium,1
11574,F,46.0,94029.0,Adult,High,1
11575,Male,15.0,64721.0,Young,Medium,0
11576,Male,-23.0,96529.0,Young,High,1
11577,Male,39.0,-8000.0,Adult,Low,0
11578,Female,32.0,37936.0,Adult,Low,0
11579,Female,37.0,47979.0,Adult,Medium,0
11580,Female,37.0,89370.0,Adult,Medium,1
11581,Male,17.0,10166.0,Young,Low,0
11582,M,54.0,61361.0,Senior,Medium,1
11583,Female,37.0,28761.0,Adult,Low,0
11584,Female,44.0,52653.0,Adult,Medium,0
11585,F,50.0,57215.0,Senior,Medium,1
11586,Male,24.0,55734.0,Young,Medium,0
11587,female,44.0,50905.0,Adult,Medium,0
11588,M,34.0,37670.0,Adult,Low,0
11589,Female,-12.0,122224.0,Young,High,1
11590,female,11.0,111536.0,Young,High,1
11591,female,37.0,,Adult,Low,0
11592,F,30.0,104291.0,Adult,High,1
11593,Male,42.0,54728.0,Adult,Medium,0
11594,Male,44.0,67905.0,Adult,Medium,1
11595,female,29.0,63482.0,Young,Medium,0
11596,Female,30.0,48335.0,Adult,Medium,0
11597,male,37.0,,Adult,Medium,1
11598,Male,28.0,68527.0,Young,Medium,0
11599,Male,47.0,53211.0,Adult,Medium,1
11600,F,33.0,32334.0,Adult,Low,0
11601,Male,2.0,42766.0,Young,Medium,0
11602,male,33.0,,Adult,Low,0
11603,Male,25.0,65341.0,Young,Medium,0
11604,M,17.0,35226.0,Young,Low,0
11605,Male,22.0,58038.0,Young,Medium,0
11606,Female,39.0,99146.0,Adult,High,1
11607,Male,53.0,94626.0,Senior,High,1
11608,F,41.0,64568.0,Adult,Medium,1
11609,Male,31.0,63283.0,Adult,Medium,0
11610,Female,43.0,111693.0,Adult,High,1
11611,F,31.0,78486.0,Adult,Medium,1
11612,Female,28.0,57140.0,Young,Medium,0
11613,Female,,28932.0,Young,Low,0
11614,male,-5.0,75014.0,Young,Medium,0
11615,male,33.0,85317.0,Adult,Medium,1
11616,Female,40.0,49164.0,Adult,Medium,0
11617,F,37.0,72255.0,Adult,Medium,1
11618,Female,32.0,55662.0,Adult,Medium,0
11619,Female,27.0,,Young,Medium,0
11620,female,46.0,9571.0,Adult,Low,0
11621,Female,21.0,59177.0,Young,Medium,0
11622,Male,47.0,89009.0,Adult,Medium,1
11623,Female,26.0,49508.0,Young,Medium,0
11624,F,28.0,66588.0,Young,Medium,0
11625,Male,19.0,45846.0,Young,Medium,0
11626,female,30.0,73851.0,Adult,Medium,1
11627,Male,50.0,59658.0,Senior,Medium,1
11628,Female,43.0,41941.0,Adult,Medium,0
11629,Male,48.0,98283.0,Adult,High,1
11630,Female,43.0,88176.0,Adult,Medium,1
11631,female,25.0,50147.0,Young,Medium,0
11632,male,,77908.0,Adult,Medium,1
11633,Female,29.0,78903.0,Young,Medium,1
11634,F,52.0,80563.0,Senior,Medium,1
11635,F,23.0,22330.0,Young,Low,0
11636,Male,47.0,89668.0,Adult,Medium,1
11637,M,49.0,50999.0,Adult,Medium,1
11638,Male,59.0,56198.0,Senior,Medium,1
11639,F,33.0,131353.0,Adult,High,1
11640,F,47.0,72170.0,Adult,Medium,1
11641,Female,65.0,54855.0,Senior,Medium,1
11642,F,30.0,10459.0,Adult,Low,0
11643,Female,20.0,100237.0,Young,High,1
11644,Female,15.0,31393.0,Young,Low,0
11645,Male,46.0,40043.0,Adult,Medium,0
11646,female,16.0,56455.0,Young,Medium,0
11647,Male,33.0,100684.0,Adult,High,1
11648,F,43.0,84189.0,Adult,Medium,1
11649,F,40.0,61071.0,Adult,Medium,0
11650,female,-1.0,73158.0,Young,Medium,0
11651,Male,41.0,49809.0,Adult,Medium,0
11652,male,52.0,,Senior,Medium,1
11653,male,25.0,67278.0,Young,Medium,0
11654,M,29.0,88748.0,Young,Medium,1
11655,Male,29.0,89212.0,Young,Medium,1
11656,F,48.0,77769.0,Adult,Medium,1
11657,Female,-1.0,,Young,Medium,0
11658,male,42.0,83674.0,Adult,Medium,1
11659,M,52.0,63051.0,Senior,Medium,1
11660,Female,24.0,38386.0,Young,Low,0
11661,Female,59.0,55379.0,Senior,Medium,1
11662,Female,55.0,67513.0,Senior,Medium,1
11663,F,47.0,87959.0,Adult,Medium,1
11664,Female,200.0,-300.0,Senior,Low,0
11665,F,19.0,34615.0,Young,Low,0
11666,F,30.0,66112.0,Adult,Medium,0
11667,Male,30.0,499667.0,Adult,High,1
11668,F,46.0,69521.0,Adult,Medium,1
11669,Male,24.0,87984.0,Young,Medium,1
11670,F,47.0,,Adult,High,1
11671,M,54.0,50005.0,Senior,Medium,1
11672,F,45.0,49577.0,Adult,Medium,0
11673,F,41.0,38738.0,Adult,Low,0
11674,F,25.0,,Young,Medium,1
11675,F,27.0,101326.0,Young,High,1
11676,male,51.0,57210.0,Senior,Medium,1
11677,Male,48.0,58634.0,Adult,Medium,1
11678,M,38.0,101681.0,Adult,High,1
11679,Male,32.0,77543.0,Adult,Medium,1
11680,female,14.0,75978.0,Young,Medium,0
11681,male,-5.0,34933.0,Young,Low,0
11682,F,60.0,499653.0,Senior,High,1
11683,Female,23.0,42056.0,Young,Medium,0
11684,F,41.0,36196.0,Adult,Low,0
11685,Male,50.0,56478.0,Senior,Medium,1
11686,F,23.0,49855.0,Young,Medium,0
11687,F,41.0,59706.0,Adult,Medium,0
11688,Female,49.0,29379.0,Adult,Low,0
11689,Female,39.0,89237.0,Adult,Medium,1
11690,female,73.0,93098.0,Senior,High,1
11691,Male,18.0,15922.0,Young,Low,0
11692,Female,51.0,89133.0,Senior,Medium,1
11693,M,35.0,44741.0,Adult,Medium,0
11694,Male,46.0,86053.0,Adult,Medium,1
11695,M,42.0,63185.0,Adult,Medium,1
11696,Male,30.0,,Adult,Medium,0
11697,Male,41.0,60423.0,Adult,Medium,1
11698,Male,14.0,95249.0,Young,High,1
11699,F,46.0,34359.0,Adult,Low,0
11700,Female,40.0,79711.0,Adult,Medium,1
11701,F,45.0,92671.0,Adult,High,1
11702,Female,50.0,83292.0,Senior,Medium,1
11703,male,42.0,122965.0,Adult,High,1
11704,Female,39.0,51478.0,Adult,Medium,0
11705,Female,27.0,88565.0,Young,Medium,1
11706,Male,29.0,62617.0,Young,Medium,0
11707,Female,51.0,95860.0,Senior,High,1
11708,Male,56.0,64814.0,Senior,Medium,1
11709,Female,34.0,54868.0,Adult,Medium,0
11710,Female,38.0,97630.0,Adult,High,1
11711,Male,151.0,53072.0,Senior,Medium,1
11712,Male,53.0,499958.0,Senior,High,1
11713,F,45.0,51919.0,Adult,Medium,1
11714,Female,61.0,80681.0,Senior,Medium,1
11715,Male,27.0,,Young,High,1
11716,F,33.0,67436.0,Adult,Medium,0
11717,Male,40.0,97614.0,Adult,High,1
11718,female,45.0,30798.0,Adult,Low,0
11719,F,36.0,54401.0,Adult,Medium,0
11720,Male,27.0,58181.0,Young,Medium,0
11721,Male,48.0,62575.0,Adult,Medium,1
11722,Male,47.0,67128.0,Adult,Medium,1
11723,male,26.0,82320.0,Young,Medium,0
11724,Male,54.0,53533.0,Senior,Medium,1
11725,female,53.0,68460.0,Senior,Medium,1
11726,Male,40.0,63802.0,Adult,Medium,1
11727,Female,37.0,41378.0,Adult,Medium,0
11728,F,44.0,61669.0,Adult,Medium,1
11729,F,27.0,60974.0,Young,Medium,0
11730,Female,38.0,60913.0,Adult,Medium,0
11731,male,13.0,65388.0,Young,Medium,0
11732,Female,48.0,66605.0,Adult,Medium,1
11733,Female,19.0,53885.0,Young,Medium,0
11734,Female,56.0,96963.0,Senior,High,1
11735,Male,34.0,35551.0,Adult,Low,0
11736,F,34.0,47018.0,Adult,Medium,0
11737,Female,29.0,134883.0,Young,High,1
11738,Male,33.0,38588.0,Adult,Low,0
11739,M,55.0,31519.0,Senior,Low,0
11740,M,8.0,83799.0,Young,Medium,0
11741,F,54.0,13510.0,Senior,Low,0
11742,female,43.0,58823.0,Adult,Medium,0
11743,female,24.0,,Young,High,1
11744,Male,25.0,26817.0,Young,Low,0
11745,M,57.0,15877.0,Senior,Low,0
11746,Female,25.0,27574.0,Young,Low,0
11747,Male,23.0,87441.0,Young,Medium,1
11748,male,51.0,92955.0,Senior,High,1
11749,female,41.0,999995.0,Adult,High,1
11750,Male,,82350.0,Young,Medium,1
11751,Female,41.0,99504.0,Adult,High,1
11752,Male,24.0,109256.0,Young,High,1
11753,Male,52.0,,Senior,Low,0
11754,Male,49.0,10330.0,Adult,Low,0
11755,F,43.0,44856.0,Adult,Medium,0
11756,F,43.0,,Adult,Medium,0
11757,F,60.0,58811.0,Senior,Medium,1
11758,Female,38.0,60637.0,Adult,Medium,0
11759,Male,,93342.0,Young,High,1
11760,Female,4.0,97061.0,Young,High,1
11761,Female,64.0,60345.0,Senior,Medium,1
11762,F,26.0,92909.0,Young,High,1
11763,Male,33.0,73897.0,Adult,Medium,1
11764,Female,43.0,66925.0,Adult,Medium,1
11765,Male,38.0,87985.0,Adult,Medium,1
11766,male,25.0,67247.0,Young,Medium,0
11767,female,50.0,116787.0,Senior,High,1
11768,Female,65.0,28982.0,Senior,Low,0
11769,M,41.0,51972.0,Adult,Medium,0
11770,M,28.0,62332.0,Young,Medium,0
11771,Female,20.0,76279.0,Young,Medium,0
11772,F,42.0,96609.0,Adult,High,1
11773,F,52.0,64567.0,Senior,Medium,1
11774,F,44.0,29733.0,Adult,Low,0
11775,F,37.0,86099.0,Adult,Medium,1
11776,male,31.0,84354.0,Adult,Medium,1
11777,female,25.0,16405.0,Young,Low,0
11778,Female,49.0,64822.0,Adult,Medium,1
11779,male,48.0,25195.0,Adult,Low,0
11780,F,20.0,48877.0,Young,Medium,0
11781,Male,57.0,42513.0,Senior,Medium,0
11782,F,43.0,84845.0,Adult,Medium,1
11783,Female,55.0,,Senior,Medium,1
11784,Female,21.0,32728.0,Young,Low,0
11785,Female,20.0,87414.0,Young,Medium,0
